entity_id,site_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,entity_scan,added_in_release_id,last_modified_release_id,data_DOI_URL
751,305,Angelines,current,,305-ANGELINES,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, deciduous broad leaf",patchy,50.0,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,yes,solution ICP-AES,other (see notes),No-aliquots of same powder used for stable isotope and trace element measurements,,yes,solution ICP-AES,other (see notes),No-aliquots of same powder used for stable isotope and trace element measurements,,no,,,,,no,,,,,no,,,,,no,,,no,no,no,no,1,1,
752,306,PIM4,current,,306-PIM4,from top,limestone,unknown,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,unknown,200.0,stalagmite,seepage flow,,yes,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
753,306,PIM5,current,,306-PIM5,from top,limestone,unknown,continuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,unknown,200.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
754,79,Dim1,current,,79-DIM1,from top,limestone,Permian,,shrubland,forest,"closed forest, evergreen needle leaf",other (see notes),15.0,yes,no,360.0,stalagmite,seepage flow,,yes,yes,Vienna-PDB,no,1.4,no,yes,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,yes,TIMS,SrCO3 (NIST SRM 987),no,no,no,no,1,1,
755,307,Efflux_composite,current,,307-EFFLUX-COMP,not applicable,limestone,Precambrian,,shrubland,limited or no use,herbaceous vegetation,thin,20.0,no,no,,composite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
756,307,142843,current,,307-142843,from top,limestone,Precambrian,,shrubland,limited or no use,herbaceous vegetation,thin,20.0,no,no,300.0,stalactite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
757,307,142846,current,,307-142846,from top,limestone,Precambrian,,shrubland,limited or no use,herbaceous vegetation,thin,20.0,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
758,307,142847,current,,307-142847,from top,limestone,Precambrian,,shrubland,limited or no use,herbaceous vegetation,thin,20.0,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
759,307,142848,current,,307-142848,from top,limestone,Precambrian,,shrubland,limited or no use,herbaceous vegetation,thin,20.0,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
760,307,142849,current,,307-142849,from top,limestone,Precambrian,,shrubland,limited or no use,herbaceous vegetation,thin,20.0,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
761,308,GD8-1 Slab 1,current,,308-GD81SLAB1,from top,limestone,Silurian,continuous carbonate,barren,limited or no use,,barren,80.0,yes,no,10.0,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/33173
762,308,GD8-1 Slab 1 orb,current,,308-GD81SLAB1ORB,from top,limestone,Silurian,continuous carbonate,barren,limited or no use,,barren,80.0,yes,no,10.0,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/33173
763,308,GD8-1 Slab 2,current,,308-GD81SLAB2,from top,limestone,Silurian,continuous carbonate,barren,limited or no use,,barren,80.0,yes,no,10.0,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/33173
764,309,GM1,current,,309-GM1,from top,limestone,Cretaceous,,shrubland,farmland,"open forest, other",thin,45.0,no,yes,70.0,stalagmite,unknown,,yes,yes,Vienna-PDB,other (see notes),,no,no,no,no,no,no,no,yes,solution ICP-MS,standard stock solutions of known concentrations,No-but different powders used for stable isotope and trace element measurements,,yes,solution OES-MS,standard stock solutions of known concentrations,No-but different powders used for stable isotope and trace element measurements,,yes,solution ICP-MS,standard stock solutions of known concentrations,No-but different powders used for stable isotope and trace element measurements,,yes,solution ICP-MS,standard stock solutions of known concentrations,No-but different powders used for stable isotope and trace element measurements,,yes,solution ICP-MS,standard stock solutions of known concentrations,No-but different powders used for stable isotope and trace element measurements,,no,,,yes,no,yes,yes,1,1,
765,310,GL-S1,current,,310-GLS1,from top,calcarenite,Pleistocene,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,32.0,yes,yes,60.0,stalagmite,seepage flow,9.0,yes,yes,Vienna-PDB,other (see notes),,no,yes,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,10.1594/PANGAEA.941440
766,310,GL-S2,current,,310-GLS2,from top,calcarenite,Pleistocene,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,40.0,yes,yes,90.0,stalagmite,mixed,17.0,yes,yes,Vienna-PDB,other (see notes),,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,10.1594/PANGAEA.941440
767,310,GL-S3,current,,310-GLS3,from top,calcarenite,Pleistocene,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,40.0,yes,yes,90.0,stalagmite,fast flow,17.0,yes,yes,Vienna-PDB,other (see notes),,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,10.1594/PANGAEA.941440
768,310,GL-S4,current,,310-GLS4,from top,calcarenite,Pleistocene,continuous carbonate,evergreen,forest,"closed forest, evergreen broad leaf",thick,32.0,yes,yes,60.0,stalagmite,mixed,9.0,yes,yes,Vienna-PDB,other (see notes),,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,yes,1,1,10.1594/PANGAEA.941440
769,311,HW-S1,current,,311-HWS1,from top,limestone,Silurian,discontinuous carbonate,sparse,forest,"closed forest, evergreen broad leaf",thin,38.0,yes,yes,60.0,stalagmite,mixed,0.4,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
770,311,HW-S2,current,,311-HWS2,from top,limestone,Silurian,discontinuous carbonate,sparse,forest,"closed forest, evergreen broad leaf",thin,38.0,yes,yes,60.0,stalagmite,mixed,0.7,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
771,311,HW_38b,current,,311-HW38B,from top,limestone,Silurian,discontinuous carbonate,sparse,forest,"closed forest, evergreen broad leaf",thin,55.0,yes,yes,90.0,stalagmite,mixed,0.3,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,yes,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,yes,no,1,1,
772,312,HF01,current,,312-HF01,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,unknown,10.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/26510
773,313,HLK2,current,,313-HLK2,from top,limestone,Devonian,,deciduous,mixed (see notes),"open forest, other",thick,,yes,yes,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,yes,LA-ICP-MS,other (see notes),Yes-SISAL downsampled,Binned average,yes,LA-ICP-MS,other (see notes),Yes-SISAL downsampled,Binned average,yes,LA-ICP-MS,other (see notes),Yes-author downsampled,Binned average,no,,,,,no,,,,,no,,,yes,no,yes,yes,1,1,
774,313,NG01,current,,313-NG01,from top,limestone,Devonian,,deciduous,mixed (see notes),"open forest, other",thick,,yes,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,yes,no,no,no,no,no,no,no,,,,,yes,LA-ICP-MS,other (see notes),Yes-SISAL downsampled,Binned average,yes,LA-ICP-MS,other (see notes),Yes-SISAL downsampled,Binned average,no,,,,,yes,LA-ICP-MS,other (see notes),Yes-SISAL downsampled,Binned average,no,,,yes,no,yes,yes,1,1,
775,313,TV1_2021,current,776,313-TV1,from top,limestone,Devonian,,deciduous,mixed (see notes),"open forest, other",thick,,yes,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,yes,LA-ICP-MS,other (see notes),Yes-SISAL downsampled,Binned average,no,,,,,no,,,,,yes,LA-ICP-MS,other (see notes),Yes-SISAL downsampled,Binned average,no,,,yes,no,yes,yes,1,1,
776,313,TV1_2020,current,775,313-TV1,from top,limestone,Devonian,,deciduous,mixed (see notes),"open forest, other",thick,,yes,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,yes,unknown,other (see notes),No-not applicable,,yes,LA-ICP-MS,other (see notes),No-not applicable,,yes,LA-ICP-MS,other (see notes),No-not applicable,,no,,,,,yes,LA-ICP-MS,other (see notes),No-not applicable,,no,,,yes,no,yes,yes,1,1,
777,314,Herolds_bay_composite,current,,314-HEROLDSBAY-COMP,not applicable,other (see notes),Pleistocene,,shrubland,limited or no use,"closed forest, other",thick,,no,no,,composite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
778,314,162520,current,,314-162520,from top,other (see notes),Pleistocene,,shrubland,limited or no use,"closed forest, other",thick,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
779,314,162527-1,current,,314-1625271,from top,other (see notes),Pleistocene,,shrubland,limited or no use,"closed forest, other",thick,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
780,314,162528,current,,314-162528,from top,other (see notes),Pleistocene,,shrubland,limited or no use,"closed forest, other",thick,,no,no,,flowstone,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
781,314,162527-2,current,,314-1625272,from top,other (see notes),Pleistocene,,shrubland,limited or no use,"closed forest, other",thick,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
782,315,HC2,current,,315-HC2,from top,dolomite limestone,Ordovician,continuous carbonate,mixed (see notes),concrete and built up,herbaceous vegetation,thin,10.0,unknown,unknown,60.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,yes,other (see notes),unknown,No-not applicable,,yes,other (see notes),unknown,No-not applicable,,no,,,,,no,,,,,no,,,,,no,,,no,no,yes,yes,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/31535
783,316,HBSH-1,current,,316-HBSH1,from top,limestone,Devonian,discontinuous carbonate,deciduous,forest,"open forest, mixed",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,no,,,,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,no,,,yes,no,no,yes,1,1,
784,316,HBSH-3,current,,316-HBSH3,from top,limestone,Devonian,discontinuous carbonate,deciduous,forest,"open forest, mixed",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,no,,,,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,other (see notes),SrCO3 (NIST SRM 987),no,no,no,yes,1,1,
785,316,HBSH-4,current,,316-HBSH4,from top,limestone,Devonian,discontinuous carbonate,deciduous,forest,"open forest, mixed",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,yes,other (see notes),SrCO3 (NIST SRM 987),no,no,no,yes,1,1,
786,316,HBSH-5,current,,316-HBSH5,from top,limestone,Devonian,discontinuous carbonate,deciduous,forest,"open forest, mixed",unknown,,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,no,,,,,yes,LA-ICP-MS,NIST SRM 612,No-not applicable,,yes,other (see notes),SrCO3 (NIST SRM 987),no,no,no,yes,1,1,
787,42,IFK2,current,,42-IFK2,from top,dolomite limestone,Jurassic,,sparse,forest,"open forest, other",patchy,,no,no,,stalagmite,seasonal drip,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
788,317,JJ0406,current,,317-JJ0406,from top,unknown,unknown,,deciduous,forest,"closed forest, evergreen broad leaf",unknown,80.0,unknown,unknown,2800.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,yes,yes,yes,yes,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
789,317,JJ0403,current,,317-JJ0403,from top,unknown,unknown,,deciduous,forest,"closed forest, evergreen broad leaf",unknown,80.0,unknown,unknown,2800.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,yes,yes,yes,yes,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
790,318,J12,current,,318-J12,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,unknown,100.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/26510
791,318,J13,current,,318-J13,from top,limestone,Permian,discontinuous carbonate,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,unknown,1200.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/26510
792,319,JL1,current,,319-JL1,from top,limestone,Miocene,discontinuous carbonate,shrubland,forest,"closed forest, evergreen broad leaf",thick,,no,no,,stalagmite,seepage flow,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
793,320,KT-3,current,,320-KT3,from top,limestone,Oligocene,continuous carbonate,sparse,unknown,cultivated and managed vegetation / agriculture,patchy,200.0,no,no,750.0,stalagmite,unknown,1.5,yes,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,yes,solution OES-MS,other (see notes),No-not applicable,,yes,solution OES-MS,other (see notes),No-not applicable,,yes,solution OES-MS,other (see notes),No-not applicable,,no,,,,,no,,,,,no,,,yes,no,no,no,1,1,
794,100,K2,current,,100-K2,from top,limestone,Devonian,,mixed (see notes),forest,"closed forest, mixed",unknown,125.0,unknown,unknown,250.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
795,100,K4,current,,100-K4,from top,limestone,Devonian,,mixed (see notes),forest,"closed forest, mixed",unknown,125.0,unknown,unknown,250.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,unknown,unknown,yes,unknown,unknown,unknown,unknown,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
796,321,TK7,current,,321-TK7,from top,limestone,Permian,,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,no,400.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
797,321,TK20,current,,321-TK20,from top,limestone,Permian,,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,no,400.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
798,321,TK40,current,,321-TK40,from top,limestone,Permian,,unknown,unknown,"closed forest, evergreen broad leaf",unknown,,unknown,no,400.0,stalagmite,unknown,,no,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
799,322,NIR-1,current,,322-NIR1,from top,limestone,unknown,,unknown,unknown,herbaceous vegetation,unknown,,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
800,322,NIR-2,current,,322-NIR2,from top,limestone,unknown,,unknown,unknown,herbaceous vegetation,unknown,,no,no,300.0,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,yes,1,1,
801,322,NIR_composite,current,,322-NIR-COMP,from top,limestone,unknown,,unknown,unknown,herbaceous vegetation,unknown,,no,no,300.0,composite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
802,323,K4_kyok,current,,323-K4KYOK,from top,limestone,Cambrian,,evergreen,forest,herbaceous vegetation,thick,90.0,no,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,yes,,no,no,no,no,no,no,no,no,,,,,yes,micro XRF,unknown,Yes-author downsampled,running average/mean,no,,,,,no,,,,,no,,,,,no,,,yes,no,no,no,1,1,https://www.ncei.noaa.gov/access/paleo-search/study/33713?siteId=58917
803,324,Gael_2022,current,,324-GAEL,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, other",patchy,10.0,no,no,50.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
804,324,Gael_2015,superseded,803,324-GAEL,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, other",patchy,10.0,no,no,50.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,yes,solution ICP-AES,other (see notes),No-aliquots of same powder used for stable isotope and trace element measurements,,yes,solution ICP-AES,other (see notes),No-aliquots of same powder used for stable isotope and trace element measurements,,yes,solution ICP-AES,other (see notes),No-aliquots of same powder used for stable isotope and trace element measurements,,no,,,,,no,,,,,no,,,no,no,no,no,1,1,
805,324,Gloria,current,,324-GLORIA,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, other",patchy,10.0,no,no,50.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,yes,solution ICP-AES,other (see notes),No-aliquots of same powder used for stable isotope and trace element measurements,,yes,solution ICP-AES,other (see notes),No-aliquots of same powder used for stable isotope and trace element measurements,,no,,,,,no,,,,,no,,,no,no,no,no,1,1,
806,324,Garth,current,,324-GARTH,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, other",patchy,10.0,yes,no,50.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
807,324,Gulda,current,,324-GULDA,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, other",patchy,,yes,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
808,324,Luna,current,,324-LUNA,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, other",patchy,,yes,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
809,324,Galia,current,,324-GALIA,from top,limestone,Carboniferous,discontinuous carbonate,mixed (see notes),mixed (see notes),"closed forest, other",patchy,,yes,no,,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,no,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,no,1,1,
810,221,LAVI-15-7,current,,221-LAVI157,from top,limestone,Pleistocene,,evergreen,other (see notes),,unknown,,no,no,140.0,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,unknown,no,no,no,no,no,,,,,yes,LA-ICP-AES,other (see notes),No-but different powders used for stable isotope and trace element measurements,,no,,,,,no,,,,,no,,,,,no,,,yes,no,no,yes,1,1,
