sample_id,d18O_measurement,d18O_precision
339866,-3.42,0.07
339867,-2.84,0.07
339868,-3.03,0.07
339869,-2.8,0.07
339870,-2.24,0.07
339871,-2.85,0.07
339872,-2.8,0.07
339873,-2.85,0.07
339874,-2.75,0.07
339875,-2.77,0.07
339876,-2.56,0.07
339877,-2.54,0.07
339878,-2.74,0.07
339879,-2.91,0.07
339880,-3.13,0.07
339881,-3.78,0.07
339882,-3.25,0.07
339883,-2.93,0.07
339884,-3.02,0.07
339885,-3.48,0.07
339886,-3.29,0.07
339887,-3.16,0.07
339888,-3.85,0.07
339889,-4.25,0.07
339890,-3.76,0.07
339891,-3.48,0.07
339892,-4.2,0.07
339893,-4.08,0.07
339894,-3.68,0.07
339895,-3.25,0.07
339896,-3.28,0.07
339897,-2.73,0.07
339898,-2.6,0.07
339899,-2.58,0.07
339900,-3.12,0.07
339901,-3.34,0.07
339902,-3.14,0.07
339903,-3.4,0.07
339904,-3.29,0.07
339905,-3.52,0.07
339906,-2.81,0.07
339907,-2.56,0.07
339908,-2.71,0.07
339909,-2.86,0.07
339910,-2.52,0.07
339911,-2.49,0.07
339912,-2.68,0.07
339913,-2.73,0.07
339914,-2.8,0.07
339915,-3.18,0.07
339916,-2.89,0.07
339917,-2.97,0.07
339918,-2.9,0.07
339919,-2.84,0.07
339920,-2.27,0.07
339921,-2.21,0.07
339922,-2.79,0.07
339923,-3.46,0.07
339924,-3.49,0.07
339925,-3.22,0.07
339926,-3.7,0.07
339927,-3.9,0.07
339928,-4.12,0.07
339929,-3.77,0.07
339930,-3.76,0.07
339931,-3.89,0.07
339932,-3.43,0.07
339933,-2.7,0.07
339934,-2.24,0.07
339935,-2.15,0.07
339936,-1.86,0.07
339937,-1.69,0.07
339938,-1.73,0.07
339939,-1.71,0.07
339940,-1.49,0.07
339941,-1.49,0.07
339942,-1.5,0.07
339943,-1.21,0.07
339944,-1.44,0.07
339945,-1.68,0.07
339946,-1.63,0.07
339947,-2.58,0.07
339948,-1.6,0.07
339949,-1.62,0.07
339950,-2.47,0.07
339951,-2.4,0.07
339952,-1.65,0.07
339953,-1.65,0.07
339954,-5.58,0.07
339955,-5.33,0.07
339956,-4.85,0.07
339957,-5.12,0.07
339958,-5.07,0.07
339959,-5.24,0.07
339960,-5.3,0.07
339961,-4.76,0.07
339962,-4.44,0.07
339963,-7.46,0.07
339964,-5.55,0.07
339965,-6.3,0.07
339966,-6.57,0.07
339967,-6.73,0.07
339968,-6.34,0.07
339969,-7.12,0.07
339970,-6.6,0.07
339971,-5.08,0.07
339972,-4.5,0.07
339973,-4.52,0.07
339974,-5.06,0.07
339975,-6.86,0.07
339976,-7.03,0.07
339977,-6.29,0.07
339978,-6.33,0.07
339979,-7.74,0.07
339980,-7.51,0.07
339981,-7.26,0.07
339982,-7.63,0.07
339983,-7.16,0.07
339984,-5.93,0.07
339985,-6.41,0.07
339986,-5.74,0.07
339987,-6.1,0.07
339988,-5.76,0.07
339989,-5.52,0.07
339990,-5.64,0.07
339991,-5.74,0.07
339992,-6.56,0.07
339993,-6.23,0.07
339994,-5.89,0.07
339995,-5.94,0.07
339996,-5.69,0.07
339997,-5.94,0.07
339998,-6.34,0.07
339999,-6.96,0.07
340000,-7.55,0.07
340001,-7.38,0.07
340002,-6.62,0.07
340003,-6.54,0.07
340004,-7.2,0.07
340005,-6.72,0.07
340006,-5.88,0.07
340007,-5.98,0.07
340008,-6.95,0.07
340009,-7.41,0.07
340010,-7.81,0.07
340011,-7.47,0.07
340012,-6.47,0.07
340013,-5.85,0.07
340014,-5.52,0.07
340015,-5.35,0.07
340016,-5.38,0.07
340017,-6.43,0.07
340018,-6.1,0.07
340019,-5.72,0.07
340020,-5.95,0.07
340021,-6.6,0.07
340022,-6.94,0.07
340023,-7.12,0.07
340024,-7.3,0.07
340025,-7.48,0.07
340026,-6.54,0.07
340027,-6.7,0.07
340028,-7.88,0.07
340029,-7.43,0.07
340030,-7.45,0.07
340031,-7.93,0.07
340032,-7.88,0.07
340033,-8.29,0.07
340034,-7.44,0.07
340035,-6.56,0.07
340036,-7.11,0.07
340037,-7.25,0.07
340038,-7.37,0.07
340039,-7.28,0.07
340040,-7.96,0.07
340041,-8.36,0.07
340042,-8.14,0.07
340043,-6.93,0.07
340044,-6.17,0.07
340045,-6.94,0.07
340046,-7.13,0.07
340047,-7.86,0.07
340048,-8.24,0.07
340049,-6.93,0.07
340050,-6.37,0.07
340051,-6.49,0.07
340052,-7.28,0.07
340053,-7.92,0.07
340054,-7.73,0.07
340055,-7.53,0.07
340056,-7.75,0.07
340057,-6.86,0.07
340058,-6.97,0.07
340059,-6.95,0.07
340060,-6.43,0.07
340061,-6.65,0.07
340062,-7.77,0.07
340063,-7.97,0.07
340064,-7.02,0.07
340065,-6.87,0.07
340066,-7.23,0.07
340067,-7.4,0.07
340068,-6.78,0.07
340069,-5.79,0.07
340070,-5.41,0.07
340071,-5.39,0.07
340072,-5.62,0.07
340073,-5.69,0.07
340074,-5.83,0.07
340075,-6.13,0.07
340076,-6.51,0.07
340077,-7.41,0.07
340078,-7.86,0.07
340079,-7.72,0.07
340080,-7.36,0.07
340081,-6.72,0.07
340082,-6.42,0.07
340083,-5.85,0.07
340084,-6.3,0.07
340085,-6.97,0.07
340086,-7.78,0.07
340087,-7.56,0.07
340088,-7.27,0.07
340089,-7.33,0.07
340090,-6.8,0.07
340091,-6.52,0.07
340092,-6.13,0.07
340093,-6.93,0.07
340094,-8.1,0.07
340095,-8.26,0.07
340096,-8.15,0.07
340097,-7.69,0.07
340098,-8.24,0.07
340099,-7.88,0.07
340100,-7.2,0.07
340101,-6.85,0.07
340102,-6.67,0.07
340103,-6.81,0.07
340104,-6.91,0.07
340105,-6.34,0.07
340106,-6.01,0.07
340107,-5.98,0.07
340108,-6.3,0.07
340109,-7.36,0.07
340110,-6.89,0.07
340111,-7.26,0.07
340112,-6.98,0.07
340113,-6.94,0.07
340114,-7.07,0.07
340115,-7.75,0.07
340116,-8.24,0.07
340117,-8.47,0.07
340118,-7.43,0.07
340119,-7.59,0.07
340120,-7.62,0.07
340121,-7.64,0.07
340122,-7.78,0.07
340123,-8.35,0.07
340124,-7.43,0.07
340125,-7.65,0.07
340126,-7.92,0.07
340127,-7.34,0.07
340128,-6.24,0.07
340129,-5.38,0.07
340130,-4.89,0.07
340131,-3.94,0.07
340132,-3.08,0.07
340133,-2.73,0.07
340134,-2.62,0.07
340135,-3.44,0.07
340136,-3.98,0.07
340137,-3.43,0.07
340138,-2.91,0.07
340139,-2.57,0.07
340140,-2.82,0.07
340141,-2.78,0.07
340142,-3.25,0.07
340143,-3.93,0.07
340144,-9.63,0.1
340145,-9.31,0.1
340146,-9.08,0.1
340147,-9.12,0.1
340148,-9.52,0.1
340149,-9.78,0.1
340150,-9.78,0.1
340151,-9.51,0.1
340152,-10.85,0.1
340153,-9.86,0.1
340154,-9.45,0.1
340155,-9.69,0.1
340156,-9.67,0.1
340157,-9.09,0.1
340158,-9.69,0.1
340159,-9.62,0.1
340160,-9.92,0.1
340161,-9.95,0.1
340162,-10.28,0.1
340163,-9.89,0.1
340164,-9.53,0.1
340165,-9.5,0.1
340166,-9.26,0.1
340167,-8.84,0.1
340168,-9.09,0.1
340169,-9.19,0.1
340170,-9.33,0.1
340171,-8.99,0.1
340172,-9.46,0.1
340173,-10.23,0.1
340174,-9.86,0.1
340175,-9.73,0.1
340176,-9.38,0.1
340177,-9.27,0.1
340178,-9.2,0.1
340179,-9.12,0.1
340180,-9.05,0.1
340181,-9.15,0.1
340182,-9.46,0.1
340183,-9.43,0.1
340184,-9.36,0.1
340185,-9.33,0.1
340186,-9.62,0.1
340187,-9.96,0.1
340188,-10.13,0.1
340189,-9.68,0.1
340190,-10.03,0.1
340191,-9.7,0.1
340192,-9.84,0.1
340193,-9.7,0.1
340194,-8.61,0.1
340195,-9.32,0.1
340196,-9.27,0.1
340197,-9.37,0.1
340198,-9.29,0.1
340199,-9.83,0.1
340200,-9.47,0.1
340201,-9.29,0.1
340202,-9.52,0.1
340203,-9.46,0.1
340204,-9.14,0.1
340205,-9.16,0.1
340206,-10.64,0.1
340207,-9.76,0.1
340208,-9.68,0.1
340209,-9.89,0.1
340210,-9.32,0.1
340211,-8.62,0.1
340212,-9.11,0.1
340213,-9.42,0.1
340214,-9.44,0.1
340215,-8.88,0.1
340216,-9.33,0.1
340217,-9.43,0.1
340218,-9.44,0.1
340219,-9.91,0.1
340220,-8.93,0.1
340221,-9.65,0.1
340222,-9.57,0.1
340223,-8.92,0.1
340224,-9.22,0.1
340225,-9.3,0.1
340226,-9.11,0.1
340227,-10.03,0.1
340228,-8.91,0.1
340229,-10.04,0.1
340230,-9.29,0.1
340231,-9.76,0.1
340232,-10.03,0.1
340233,-9.15,0.1
340234,-9.54,0.1
340235,-9.53,0.1
340236,-9.81,0.1
340237,-9.79,0.1
340238,-9.98,0.1
340239,-10.47,0.1
340240,-9.34,0.1
340241,-9.85,0.1
340242,-9.79,0.1
340243,-9.42,0.1
340244,-9.3,0.1
340245,-9.44,0.1
340246,-9.46,0.1
340247,-9.74,0.1
340248,-9.91,0.1
340249,-10.46,0.1
340250,-10.41,0.1
340251,-10.64,0.1
340252,-10.53,0.1
340253,-9.93,0.1
340254,-10.85,0.1
340255,-10.21,0.1
340256,-9.54,0.1
340257,-9.01,0.1
340258,-9.03,0.1
340259,-9.25,0.1
340260,-10.1,0.1
340261,-9.91,0.1
340262,-9.89,0.1
340263,-9.67,0.1
340264,-9.93,0.1
340265,-10.24,0.1
340266,-10.18,0.1
340267,-9.99,0.1
340268,-10.12,0.1
340269,-9.98,0.1
340270,-9.99,0.1
340271,-10.04,0.1
340272,-9.44,0.1
340273,-10.01,0.1
340274,-10.17,0.1
340275,-9.97,0.1
340276,-10.4,0.1
340277,-10.17,0.1
340278,-10.26,0.1
340279,-10.1,0.1
340280,-10.31,0.1
340281,-10.18,0.1
340282,-10.24,0.1
340283,-10.22,0.1
340284,-9.12,0.1
340285,-10.58,0.1
340286,-9.38,0.1
340287,-9.46,0.1
340288,-8.92,0.1
340289,-9.55,0.1
340290,-9.19,0.1
340291,-9.93,0.1
340292,-9.68,0.1
340293,-10.54,0.1
340294,-10.55,0.1
340295,-10.42,0.1
340296,-10.39,0.1
340297,-10.29,0.1
340298,-9.82,0.1
340299,-9.75,0.1
340300,-9.83,0.1
340301,-10.59,0.1
340302,-9.82,0.1
340303,-10.25,0.1
340304,-9.65,0.1
340305,-9.6,0.1
340306,-9.97,0.1
340307,-9.13,0.1
340308,-9.34,0.1
340309,-9.43,0.1
340310,-9.36,0.1
340311,-9.59,0.1
340312,-9.59,0.1
340313,-10.04,0.1
340314,-9.94,0.1
340315,-9.76,0.1
340316,-9.68,0.1
340317,-9.65,0.1
340318,-10.27,0.1
340319,-10.15,0.1
340320,-10.05,0.1
340321,-10.05,0.1
340322,-10.08,0.1
340323,-10.29,0.1
340324,-10.28,0.1
340325,-10.54,0.1
340326,-10.33,0.1
340327,-10.35,0.1
340328,-10.25,0.1
340329,-10.83,0.1
340330,-10.73,0.1
340331,-10.52,0.1
340332,-10.05,0.1
340333,-9.47,0.1
340334,-9.06,0.1
340335,-9.15,0.1
340336,-8.81,0.1
340337,-8.89,0.1
340338,-8.92,0.1
340339,-8.96,0.1
340340,-9.01,0.1
340341,-9.0,0.1
340342,-10.12,0.1
340343,-9.18,0.1
340344,-9.19,0.1
340345,-9.31,0.1
340346,-9.08,0.1
340347,-9.42,0.1
340348,-9.21,0.1
340349,-9.6,0.1
340350,-9.91,0.1
340351,-9.93,0.1
340352,-10.17,0.1
340353,-9.77,0.1
340354,-9.68,0.1
340355,-9.63,0.1
340356,-10.37,0.1
340357,-8.4,0.1
340358,-8.26,0.1
340359,-8.58,0.1
340360,-8.55,0.1
340361,-8.86,0.1
340362,-8.78,0.1
340363,-8.77,0.1
340364,-9.55,0.1
340365,-8.51,0.1
340366,-8.22,0.1
340367,-8.69,0.1
340368,-8.31,0.1
340369,-9.23,0.1
340370,-8.55,0.1
340371,-11.09,0.1
340372,-9.2,0.1
340373,-9.45,0.1
340374,-9.41,0.1
340375,-9.27,0.1
340376,-10.89,0.1
340377,-10.64,0.1
340378,-10.47,0.1
340379,-10.24,0.1
340380,-9.94,0.1
340381,-10.95,0.1
340382,-9.82,0.1
340383,-9.43,0.1
340384,-9.01,0.1
340385,-9.0,0.1
340386,-1.012,0.1
340387,-1.125,0.1
340388,-1.242,0.1
340389,-1.696,0.1
340390,-1.489,0.1
340391,-1.594,0.1
340392,-1.607,0.1
340393,-1.322,0.1
340394,-1.397,0.1
340395,-1.412,0.1
340396,-1.186,0.1
340397,-1.879,0.1
340398,-1.279,0.1
340399,-1.256,0.1
340400,-1.251,0.1
340401,-1.205,0.1
340402,-0.764,0.1
340403,-0.408,0.1
340404,-0.659,0.1
340405,-1.012,0.1
340406,-1.154,0.1
340407,-1.742,0.1
340408,-1.233,0.1
340409,-1.482,0.1
340410,-1.577,0.1
340411,-1.193,0.1
340412,-1.362,0.1
340413,-1.425,0.1
340414,-1.228,0.1
340415,-2.1,0.1
340416,-1.622,0.1
340417,-1.426,0.1
340418,-1.32,0.1
340419,-1.59,0.1
340420,-1.398,0.1
340421,-1.345,0.1
340422,-1.801,0.1
340423,-2.001,0.1
340424,-1.452,0.1
340425,-2.026,0.1
340426,-1.879,0.1
340427,-1.321,0.1
340428,-1.541,0.1
340429,-1.714,0.1
340430,-1.411,0.1
340431,-1.105,0.1
340432,-1.167,0.1
340433,-1.145,0.1
340434,-1.343,0.1
340435,-0.953,0.1
340436,-1.398,0.1
340437,-1.334,0.1
340438,-1.175,0.1
340439,-1.573,0.1
340440,-1.467,0.1
340441,-1.049,0.1
340442,-1.461,0.1
340443,-1.562,0.1
340444,-1.083,0.1
340445,-1.032,0.1
340446,-1.355,0.1
340447,-1.565,0.1
340448,-1.26,0.1
340449,-1.027,0.1
340450,-0.65,0.1
340451,-1.65,0.1
340452,-1.473,0.1
340453,-2.185,0.1
340454,-1.067,0.1
340455,-0.168,0.1
340456,-0.889,0.1
340457,-0.641,0.1
340458,-0.019,0.1
340459,-0.397,0.1
340460,-0.843,0.1
340461,-1.397,0.1
340462,-1.269,0.1
340463,-0.707,0.1
340464,-0.796,0.1
340465,-0.49,0.1
340466,-0.848,0.1
340467,0.054,0.1
340468,-0.07,0.1
340469,-0.249,0.1
340470,0.949,0.1
340471,-0.303,0.1
340472,0.135,0.1
340473,-0.012,0.1
340474,-0.267,0.1
340475,0.846,0.1
340476,-0.566,0.1
340477,-0.705,0.1
340478,-0.529,0.1
340479,-0.896,0.1
340480,-0.621,0.1
340481,0.164,0.1
340482,0.475,0.1
340483,0.46,0.1
340484,0.091,0.1
340485,0.504,0.1
340486,1.595,0.1
340487,0.002,0.1
340488,0.028,0.1
340489,-0.214,0.1
340490,0.085,0.1
340491,-0.156,0.1
340492,-0.553,0.1
340493,-0.733,0.1
340494,-0.82,0.1
340495,-0.949,0.1
340496,0.529,0.1
340497,-0.974,0.1
340498,0.745,0.1
340499,0.058,0.1
340500,-0.407,0.1
340501,0.263,0.1
340502,0.192,0.1
340503,-0.566,0.1
340504,-0.153,0.1
340505,-0.154,0.1
340506,-0.744,0.1
340507,-0.483,0.1
340508,-0.568,0.1
340509,-0.979,0.1
340510,-0.441,0.1
340511,-0.652,0.1
340512,-0.723,0.1
340513,-1.173,0.1
340514,-0.806,0.1
340515,-0.675,0.1
340516,-1.077,0.1
340517,-0.67,0.1
340518,-1.072,0.1
340519,-0.856,0.1
340520,-0.361,0.1
340521,-0.435,0.1
340522,-0.187,0.1
340523,-0.273,0.1
340524,-0.743,0.1
340525,-0.213,0.1
